id,name_list_as,name_display_as,name_full_title,name_address_as,latest_party_id,latest_party_name,latest_party_short,latestParty_governmentType,latestParty_isIndependentParty,gender,membershipFrom,membershipFromId,membership_house,membershipStartDate,membershipEndDate,membershipEndReason,membershipEndReasonNotes,membershipEndReasonId,statusIsActive,statusDescription,statusNotes,statusId,status,statusStartDate
1528,"Penning, Sir Mike","Sir Mike Penning","Rt Hon Sir Mike Penning MP","Sir Mike Penning",4,"Conservative","Con",0,false,"M","Hemel Hempstead",3525,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4520,"Pennycook, Matthew","Matthew Pennycook","Matthew Pennycook MP","Matthew Pennycook",15,"Labour","Lab",3,false,"M","Greenwich and Woolwich",3504,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1584,"Penrose, John","John Penrose","John Penrose MP","John Penrose",4,"Conservative","Con",0,false,"M","Weston-super-Mare",3851,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
3939,"Percy, Andrew","Andrew Percy","Andrew Percy MP","Andrew Percy",4,"Conservative","Con",0,false,"M","Brigg and Goole",3364,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
3952,"Perkins, Mr Toby","Mr Toby Perkins","Mr Toby Perkins MP","",15,"Labour","Lab",3,false,"M","Chesterfield",3408,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4370,"Phillips, Jess","Jess Phillips","Jess Phillips MP","Jess Phillips",15,"Labour","Lab",3,false,"F","Birmingham, Yardley",3333,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4046,"Phillipson, Bridget","Bridget Phillipson","Bridget Phillipson MP","Bridget Phillipson",15,"Labour","Lab",3,false,"F","Houghton and Sunderland South",3540,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4503,"Philp, Chris","Chris Philp","Rt Hon Chris Philp MP","Chris Philp",4,"Conservative","Con",0,false,"M","Croydon South",3434,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4682,"Pollard, Luke","Luke Pollard","Luke Pollard MP","Luke Pollard",15,"Labour (Co-op)","Lab",3,false,"M","Plymouth, Sutton and Devonport",3680,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
3932,"Poulter, Dr Dan","Dr Dan Poulter","Dr Dan Poulter MP","Dr Dan Poulter",4,"Conservative","Con",0,false,"M","Central Suffolk and North Ipswich",3399,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4522,"Pow, Rebecca","Rebecca Pow","Rebecca Pow MP","Rebecca Pow",4,"Conservative","Con",0,false,"F","Taunton Deane",3796,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4263,"Powell, Lucy","Lucy Powell","Lucy Powell MP","Lucy Powell",15,"Labour (Co-op)","Lab",3,false,"F","Manchester Central",3596,1,"2012-11-15T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4401,"Prentis, Victoria","Victoria Prentis","Rt Hon Victoria Prentis MP","Victoria Prentis",4,"Conservative","Con",0,false,"F","Banbury",3300,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1576,"Pritchard, Mark","Mark Pritchard","Rt Hon Mark Pritchard MP","Mark Pritchard",4,"Conservative","Con",0,false,"M","The Wrekin",3800,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4369,"Pursglove, Tom","Tom Pursglove","Tom Pursglove MP","Tom Pursglove",4,"Conservative","Con",0,false,"M","Corby",3426,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4917,"Qaisar, Ms Anum","Ms Anum Qaisar","Ms Anum Qaisar MP","",29,"Scottish National Party","SNP","",false,"F","Airdrie and Shotts",36,1,"2021-05-13T00:00:00","","","","",true,"Current Member","",0,0,"2021-05-13T00:00:00"
4507,"Quin, Jeremy","Jeremy Quin","Rt Hon Jeremy Quin MP","Jeremy Quin",4,"Conservative","Con",0,false,"M","Horsham",3539,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4423,"Quince, Will","Will Quince","Will Quince MP","Will Quince",4,"Conservative","Con",0,false,"M","Colchester",3422,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
